ha ha ha   damn i had  such  good  time chillin wit  my  favorite hizzo  danced my face off @ the lodge never made it to backbooth  ..,Negative
Work today ,Negative
@EvilUnicorn im not on aim rn ,Negative
"I accidentally put sugar in my food instead of salt, so now I'm eating sweet fried rice  My clumsiness astounds me sometimes!!",Negative
Why don't the hot guys from my gym get on my train in the morning? It's always full of dullards ,Negative
Another sales pitch today for a potential #surface customer. I do more sales than development these days ,Negative
"Downloading the torrent of last night's SYTYCDA, where my love BJ was tragically (but predictably) eliminated ",Negative
Waiting for an update about my car. It's in the shop again! ,Negative
Bored from doing homework  What is pingping doing?,Negative
"The worst part about laundry is: the longer that you wait to do it, the more unpleasant it becomes. ",Negative
"@ZappoMan oh, your tweet was about weapons? That's covered by Pandora's Box - can't uninvent it, leaving us all with MAD ",Negative
FUCK....I CAN'T SLEEP ,Negative
"@reznik360 @bonbonfire another fun confab, no matter what comes of it. i wish i hadn't worked until 9. i'm gonna miss next week, though. ",Negative
is sooo proud with her bro! huhu.. he's so talentfull.. i wish i could do best like him.. ,Negative
i'm missing my best friends. I miss our fun times together. I love you guys and i miss you so much  ,Negative
Done with homework. Sneezing  but feeling better! 28 days,Negative
Passed out last night while mum was puttin cream on my.tattoo ,Negative
@PrinceDavey aww no invite??  lol jk. coolness for the day off!,Negative
@BobbyLy Nah gentlemen. I got class at 8AM on Wednesdays.  But thanks anyway!&lt;3,Negative
@PhillyD Awe it always sucks when you cant sleep in your own bed  Hope your dad gets better he is in my prayers .,Negative
Note to you all: don't go to the choclate bar @ schiphol!! it is passengers only ,Negative
didnt hear from my hunn today ,Negative
@getvisible journalists are up there with ambulance chasing lawyers in my reckoning ,Negative
"Good morning world, couldn't sleep tonight  Copenhagen doesn't want to leave my head...",Negative
Flo rider has sampled that blue song he messed that song up for me ,Negative
@devakishor Oh oh! That's sad! ,Negative
i had a extravagant yet time conserving plan lined up for today.......which ive now forgotten ,Negative
@iwouldificould How have you watched it? I tried the youtube link but it won't work! ,Negative
missing my boyfriend  who im on the phone with but its just not the same TWEET,Negative
wont get any rudd money   for those in doubt... http://calculators.ato.gov.au/scripts/axos/axos.asp?CONTEXT=&amp;KBS=ESB.xr4&amp;go=ok,Negative
@RebeccaMayne That does sound boring as hell becs ,Negative
is sad because there was another earthquake in italy.. ,Negative
@wilshipley  I am sad... the Dutch localization in DL2 is bad... it's incomplete and has too many truncations...,Negative
@Codylfriend - you're not sweet ,Negative
@disobedientgirl wonderful.. I ll be slogging at 9.. you get up at 9 eh.. ,Negative
@MrBigglesrox hey emily you lie!!! meanie   ,Negative
@Pauliwhirl OMG WHINE WHINE WHINE WHINE HOUSING LOTERY IS OVER STFU I HAD TO EXPLAIN TO QIDONG THAT HE WAS FUCKED. ,Negative
I stayed up too late. Didn't get the design done like I wanted to ,Negative
Allergies playin up like mad today ,Negative
Planting a friend today.  Not been to a funeral in &gt;20 years.,Negative
No music today. Blip.fm is undergoing maintenance ,Negative
@anyshalyke oh you went clubbing without me   lol next time we can do it together,Negative
JUST realized im talking to no one... ,Negative
@jacvanek What a sad thought if it isnt!  &lt;3 CC,Negative
"doesn't want to go to school tomorrow. it's the last day, but it's also twyla's day off ",Negative
@bavster_twit u can't sip crap vodka! Nope not done #c25k got ominous knee pain - not good ,Negative
Off to the doctor's today emily has a rash which looks like the measles ,Negative
@shantelleb so has mine ,Negative
@Aiiane What's wrong with being an attention whore? ,Negative
on the coach  gonna be fun!,Negative
Misses Rach already ,Negative
@DeiondraSanders I'm always up late. I wish I was a morning person but I'm not ,Negative
AHHHHHHH! Everyones doing laundry except me ,Negative
boxee now has Pandora. Useless to me here in Oz. Boo hoo ,Negative
i hurt my leg! ,Negative
"@timvansas no, not yet   But also need to finish the rest of it ;)",Negative
@seanporter thank uuu! i know i heard youre in dallas ,Negative
Downy weather  Where's the summer?,Negative
@KarsentheSlater I'm getting pissy lately - I know I make mormon jokes at you - I'm sorry. I hear mormon jokes now and I feel bad. ,Negative
"Also, I realize that sounded a tad drama-queen, but I haven't been sick in YEARS. It's hittin me hard this time ",Negative
Okay I'm sorry that was mean. I'm not nice ,Negative
Craaaaap. My Macbook Pro is kernel panicking a lot now. I think I'm going to be forced into an upgrade sooner than this summer ,Negative
pose ta b goin ta AZ dis week  i hope lol,Negative
"Well that made me sad, i sat down to watch tv, and then remembered i dont have cable anymore.  Lol.",Negative
@1an3 thank you!! I have to now do it all again today ,Negative
Had a lovely day at the beach followed by dinner with a gorgeous lady ;) roll on the work today  Booo!,Negative
"@TyJaneTrev i agreee! clearly they only want attention, SORRY I COULDN'T CATCH THE TRAIN MATEEE ",Negative
"i got smoke in my eyes, now they burn ",Negative
"Loves what #drupal file framework module could do, but is sick of Bitcache errors making it impossible to upload files ",Negative
i feel lonely today.... ,Negative
@hebb I wish I could go to bed... ,Negative
Haha my house is creepy at night!!  It creaks and stuff..scary. lol..I'm gonna go to bed.,Negative
can't upload my pic ,Negative
ah..I hate flu..now its third day. guess what happened accidently I shaved my eye brows off. I need glasses ,Negative
@zackdft but i like reading the bullshit! ,Negative
im so confused  This SUCKS!!!!!,Negative
has to study math 4 econ but isnt in the mood ,Negative
"@MissCassandra StiLL on my &quot;Lions &amp; Tigers &amp; Bears&quot; shyt.............  but GOD is gOOd consequently, I wiLL be tOO",Negative
why do other people get replies ,Negative
"Damn stiff neck, day 2 ",Negative
@djginaturner no le gusta house of house 5 min intro ,Negative
Missing the fab five ,Negative
@marcellariley it was a repeat tonight for Gossip Girl ,Negative
is losing her hubby for a week tomorrow for work.  Easter and all ,Negative
@HoptonHouseBnB I'm thinking of getting my old FM tuner from the garage as I'm having problems when my PC just stops playing audio ,Negative
i want my money from kevo to hurry up ,Negative
Anybody willing to help me??? I've been trying to make a sad tune on the piano for a new song but it always ends up happy and bright  ???,Negative
@bursaar Good for me. I haven't gone to bed... ,Negative
baking oatmeal + chocolate chip cookies to make me tired.  i can't sleep ,Negative
and so the editing of 3000 wedding shots begins ,Negative
my facebook is Fucked. ,Negative
@KellyShibari i thought i saw you there! you were walking out the door when i saw you. ,Negative
@derek319 @shwe370 sweet! That was fun... Except it stretched my browser... And I was watching Twit! ,Negative
Ads not yet appeared  Google Adsense Team said it may delay 48 hrs on http://womenissues.info,Negative
tired  i need a regular 9-5,Negative
my dog is in my room SNORING! ,Negative
Going to sleep... hoping to wake up and tommorow will be Wednesday instead of Tuesday... I really don't want to go to work ,Negative
@wtfanabel nite!! I still cant go to sleep. ,Negative
Im such an insomniac this week ,Negative
@alissa_rules Basically.  I feel like I need to take better care of myself after seeing that fool.  No more juicin' for me ,Negative
still spitting out stitches from that bone graft ,Negative
hooray for the ever so reliable signalflare server ,Negative
"Well that was a fun nights work, now to start the working day ",Negative
Sleepin. @skankityspence halo tonight before you leave ,Negative
@Schofe not off the side of the bridge I hope? ,Negative
watchin.. I'm not there. and missing heath ledger ,Negative
"@Indigored_hot  sorry your day was a waste, hope you found some good bits in it and YAY you are homeward bound.",Negative
"@awillert  im so jealous..i want salsa, but the cookies were AMAZING!",Negative
blip is &quot;under maintenance&quot; &amp; i'm goin' through withdrawel ,Negative
"@MadNinjaCurl hey neighbor, neither can I ",Negative
@msJodiOdie its such a sad situation. Though 1-in-3 of us will be beaten. In US every 15 seconds &amp; 3 killed a day. It's sadly commonplace ,Negative
and so the editing of 3000 wedding shots begins ,Negative
Journalist throws shoe at Chidambaram  http://ibnlive.in.com/news/journalist-throws-shoe-at-chidambaram/89666-3.html,Negative
"starting to resent always being struck by creativity after midnight, then having to get up for work in the morning ",Negative
What's the best way to eat reheated pizza I keep trying to eat this one but it's too hot and makes my mouth be in pain ,Negative
Nothing was sick all day it sucked im just up late cant sleep ,Negative
Even with the best intentions i'm late for work again ,Negative
"@Linda_James Thank you!! I spent ages on Thursday tidying up, then along came everyone and it looked like a right tip again ",Negative
 Heroes is losing it's momentum ): come on writers pick it up!!!,Negative
it‹¨«s so boring ,Negative
is back at work...Although I wish I was back in bed... ,Negative
its sprained!!  so glad im on holidays,Negative
"Stupid bus was early  I missed it. Stupid thing  Then I missed the bus after that.  Finally got a bus, then missed my second :'( gutz.",Negative
"@MrNokill @MrNokill problem is they aren't appealing to a wide enough audience, even though they think they may be ",Negative
@AiyerChitra Yikes! Now i have no clues what to do! ,Negative
I am engaged to muppet orlando and i just realised oh my god i cant marry Justin Timberlake ,Negative
gosh it`t 9:39 am and i am soooo tired &quot;yawn&quot; i want to go back to sleep but i can`t ,Negative
On the train sans Guardian ,Negative
Made it into DC on Saturday afternoon after 17 hours in air and am now in South FL...jetlag sucks!!  Haven't had a full sleep since Thurs ,Negative
"I'm at work, and I'm sick.. And its helluva lot todo. This blows. ",Negative
i am so screwed up! a confused and dumb child!  i NEVER felt so bad all my life! i wish i have any specialty! too bad i have none ='(,Negative
Went to the doctor's today and my blood sugar level was 178. ,Negative
gosh...it makes me sad when people don't give God a chance ,Negative
"@kaylee110 *yawns* i'm pretty good, thanks, awww  i'm sorry to hear that! feel better soon &lt;3",Negative
@shelikescute that's so sad ,Negative
It's 8:40am... I've been awake for nearly 2 hours ,Negative
can't sleep. I don't like Sonny being gone. ,Negative
Not drunk at all  @kirstiekalamity,Negative
finally! updated...oohh I sooo miss the internet {sorry to say that woop2x may not open apr.10}  so how's it goin'??,Negative
i miss @sebby_peek ,Negative
"@dadi_iyal and you'll get familiar with twitter pretty soon!!! i'm not coming back this summer, so that means i dont even see you then?! ",Negative
loves to get drunk... just not by himself ,Negative
I have a hole in my favourite top. I bought it in the sale before Christmas so I can't even get an exchange  might try fixing it later.,Negative
"feeling very poorly and sorry for myself. Can't swallow, ow  Stupid glands.",Negative
@StreetWearBear.  yes I am thanks for reaveling to the world bro fuck my life hahaha,Negative
@cherrytreerec I can't see anything  Stupid YouTube and their location restrictions. Who's in the Speedo?,Negative
She now wants an mmmf except I have to only play a supporting role  would mind but the other two guys have huge cocks what am I to do? ,Negative
Banned from Sims Forums for the rest of the week. Aww    It feels weird. I was only sticking up for Chanel :'(,Negative
@willadam i treated myself to that latte after the appointment which was horrible. I need to have my wisdom teeth surgically removed ,Negative
@CelesteChong oh but mine is ceramic so its more ex  abit less visible. inside ones are very ex! double the price n double the duration,Negative
"Dear Crimestoppers, thankyou for your regular service of our burglar alarm, I'm most grateful for the new 200dB ear-deafening entry tones ",Negative
"All the fightin and name callin, i can still run 2 my sister!  nite...",Negative
sick today  and i have a lot to do at work ,Negative
Trying to find a tech job. Can't find any entry level jobs any were.  Also just about every job site has more spam now then jobs.,Negative
4 am insomnia is a BITCH ,Negative
just threw up all over the bathroom. not fun ,Negative
off to work ,Negative
Really hungry and sad that I had to throw my breakfast in the bin ,Negative
Oh darn...it's mandy creed isnt it @jordar @mikerra ,Negative
i dont understand.  i didnt mean to break anyones heart. ,Negative
"Obama is visiting istanbul today, therefore all main roads have been closed  cause and effect !!!",Negative
"A lovely day, blazing sunshine.... too bad I have to work ",Negative
"OMG my girl just woke me up, reason doesnt matter &amp; now I cant fall back to sleep  Gotta b up at 5 so maybe I'll just stay up. **sigh**",Negative
"@viennateng Why didn't you tweet that you are in Germany, Heard about the concert in Marburg in the Radio 1 hour before it started. ",Negative
late night is all re-runs  http://ff.im/1Y02L,Negative
just getting home...its snowing ,Negative
@roxy_yeah yep a loser.  ,Negative
and finito! All bathroom contractors been thru the house. Quotes incoming then i need to bite the bullet ,Negative
@caitlinaudrey awww!  that sucks! are you going to the sydney one?,Negative
"Sorry, SF. Rescheduling my SF trip for this coming weekend to mid May. Bad circumstances ",Negative
"2morw  I get my blasted wisdom teeth pulled! Need sleep...cnt stop worryng, I hate needles ",Negative
"Morning twitterati...... Large coffee and a bath on top of todays list, first appt 10am then loads of desk work. ",Negative
hitting the gym! afterwards looking forward to rewiring my studio... yet again ,Negative
doesnt  want to go to work lol ,Negative
"@SherriGarrity Sorry I missed responding yesterday  Rochester is in MN, so we are not to far from each other! Dark chocolate rocks!",Negative
i wanna come with them to bohol!!!! ,Negative
I have a cold  buee,Negative
Ate a piece of angel food cake and another Laffy Taffy ,Negative
"Driving back to La Quinta tomorrow... I should sleep, but I'm oddly wired. ",Negative
aaaaaaaaaah still cold outside... at least it's sunny! For now that is ,Negative
is running on low batteries....  http://plurk.com/p/n0blb,Negative
At shell gas station. lunch break. Tired. ,Negative
Ready for sleep but having trouble sleeping ,Negative
just burnt my fingers on a hot cup of tea - ouch!!! ,Negative
Hhh~ It's times like THAT when you want things to stay right  Then someone comes and wrecks it.,Negative
"@mileycyrus i have the same problem, but it's 4:43 here... let's see if counting works..1234...56 57 58... 132 133 134... no z's for me! ",Negative
 there is no way i can go to school today im way to sick,Negative
Wikipedia has gone  forever! See what the goverment do its there fualt lets hope donations or something bring it back !!,Negative
Can't seem to get over the dissapointment of haveing absolutly no one notice I am gone. Sad   I must not be boring I must not be boring...,Negative
"http://twitpic.com/2y5s9 - He only reminds me of him because he doesn't wash his hair, that's all. Gross, I know! ",Negative
Is feeling like dancing in the rain like a pixie......but the rain stopped  ohh well....lol I'll watch flight of the conchords instead,Negative
just got back from the funeral of a government employee-friend.    http://plurk.com/p/n0bvd,Negative
@deepbluesealove Your beau's not online tonight  bummer for U...And No music either!,Negative
Started getting mailshots aimed at pensioners - it's all downhill now ,Negative
Wishing I could sneak in to watch the Star Trek premiere ,Negative
owww.... just hit my elbow really hard on a door ,Negative
cant wait 2 c Carter when bak @ skewl hate gettin sick it suks.......blech ,Negative
@Best_Flights Need 2 get ass in gear! Wana go away 24/6 bt nt sure where Cairo &amp; UK maybe bt may b able 2 go earlier bt wont no til 8/5 ,Negative
"wow #epicfail on me. I did a search for epicfail and didn't see many entries but apparently, it's widely used. I'm depressed now ",Negative
"I don't want to be cold in April, but I am ",Negative
"Noes, my goat-wool socks have worn through ",Negative
SO tired but can't sleep ,Negative
Dropped car off to get exhaust replaced - that's ‹¨«250 I could do without spending ,Negative
"School work BORING,  Working on a business law paper right now can't wait till i'm done.  Hopefully tomorrow grrrr...   ",Negative
Too many assignments ,Negative
"@olabini still here, though the site is gone ",Negative
Got to pause twilight now as nearly at work ,Negative
"@hollaglam my fav English teacher, she just had miscarriage.  &amp; u knw wht makes me sad even more? she was going to name her baby Tamara ",Negative
"Anxiously awaiting June 28th, it  can not come soon enough (my graduation ceremony).  Am not looking forward to the 10th end of my break ",Negative
What is common between Chidambaram and George Bush  ?,Negative
Morning everyone! Stuck in registration for a while then assembley! Nayyy ,Negative
@Cezzadwen I think that it's pretty standard wherever you go?  Can't find it anywhere in Canberra yet ,Negative
home with the flu ahhh  suxz well and tired will go to sleep in about an hour or so Goodnites !,Negative
The first serial about my city so stupid... ,Negative
@sianllewellyn ive txt you this morning ,Negative
@LFTA Got me what again? I'm sorry I can't understand ur last tweet ,Negative
What is common between Chidambaram and George Bush  http://news.oneindia.in/2009/04/07/sikh-journalist-hurls-shoe-at-p-chidambaram.html,Negative
I feel like I should change my picture but I don't think I could part with my bff Audrey Hepburn. ,Negative
"nooooo!! I was doing so good, im not allowed to cry.. ughhh, staying up late makes me think about stuff.. ",Negative
"My forehead is starting to feel like someone has cut a slice out of it. Oh, that's right, someone cut a slice out of my forehead today ",Negative
"@annemarike oh no  owies, when will that happen? ",Negative
Thinking of pay day.....another 3 weeks to go  lol,Negative
@AllStarNinja my choices are limited since they blocked my HULU.. ,Negative
Waiting for my flight. Slumming it in the departure lounge. ,Negative
Area nightclub making ‹¨«8 out of the bewilldered uni students who have arrived home. while the poor folk like me have to struggle on ,Negative
It is just me. Uninstalled #rails 2.3.2 and tried with a fresh 2.2.2 app - still no dice. Obviously something bizarre in my setup ,Negative
"@JCTurner Yeah, not good. Even going back to 2.2.1 didn't resolve it. ",Negative
@Tasouls what stupid show were you watching? lol. Not that there is any shortage. ,Negative
still waiting and missing my baby boy! ,Negative
Omg house what did I ever do to you   ,Negative
"@_adriii OMGOSH, they're like biscuits, so so so yum. xD you haven't lived until you've eaten them missy :p &amp; i miss you too  x",Negative
tooo early. im running late. ,Negative
I don't feel so hot.... ,Negative
Leaving Koh Tao  start of journey back to Bangkok  http://twitpic.com/2y5uv,Negative
"@Cuckolds I'm being set up again except now I'll have to watch her with 2 huge membered guys, I feel like a hat stand ",Negative
@fionamccarthy I am sure it will! I have got loads to do today ,Negative
ps just broke my fucking phone ,Negative
Not many people from my home town using IRL connect ... ,Negative
@xjerx she's at the Ritz LOL but been there before and it's ok for a gig! Not got any more planned  what about you?,Negative
is at work!!!  xx,Negative
@katyrullman This is why you need to not be over in the Old World. I misses hanging out and being awkward with you ,Negative
@aplusk It amazes me men like you actually exist... I hope I find someone someday who will love and value me ,Negative
is going to school to do dt ,Negative
"@Juzley Yaaaay, maybe I should've gone ",Negative
@mileycyrus I guess counting sheep didn't work  Hope you get some sleep!,Negative
/really/ need to clean the sensor in my SLR. As it is I will be doing spot removal from several hundred pictures ,Negative
Woken up by someone hammering &gt;&lt; they have stopped now and I can't get back to sleep ,Negative
has a hangover ,Negative
Is stuck in traffic ,Negative
"@_elliee haha yeah, i thought it would be much more complicated :') and well ive just got home from school, we've not got holidays  x",Negative
i think i have tonsillitis ,Negative
@mileycyrus I would too if it meant spending a day in heaven w/my mom and getting to see her again. ,Negative
"@FoxWhisperer clean, but it resulted in the soft top beaing soaked wet, so I couldn,t open it  should be dry now",Negative
#mhbigcatch 8oz Golem  But finally got a Wight - 3oz,Negative
"@nick_carter Time for Warcraft yes, but for a simple game of a group of fans no  Just let us know if u figure it out, you want the prize?",Negative
@yopatrizzle Not sure to tell u the truth  it's been so long since I've seen him but ask Sumo's daddy @PAULSKRATCH he has full custody lol,Negative
Really wish I could see Eddie Izzard on tour  Damn the stupid expensive tickets!!! CAKE OR DEATH?!!!,Negative
I can't sleep I'm stressing out  JPC &lt;3,Negative
"think im an insomniac, i just cant sleep..    birthday in 5 days... oh yay. ~_~",Negative
*cough*cough*cough* that's all I seem to do right now ,Negative
@Kal_Penn most confusing hour of my life. ,Negative
Another long and slow day ahead ... *sigh!*  ,Negative
@islandnene83 well you didnt even consult me to see what my plans were. maybe they changed...and they did. so thanks.   ,Negative
dang! i'm lazy  i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.,Negative
"@LOSTmeself ;; uh.. february something, haha!  imy! ",Negative
@MizzChievouz am sorry to say but it is still in the air ,Negative
holy shindigs.  thats HOT.,Negative
is thinking he's going to have to reinstall WoW as it simply refuses to update to 3.1.0  irritating times  It'll take forever ,Negative
Okie dokie my tweoples its been a long day and I have to be in the city by 10 am BOOOOOOOOOOOO  Good night my lovelies &lt;3,Negative
hoping I can fall asleep after watching Knowing.  Definitely wasn't National Treasure ,Negative
I think my email / domain is being blocked by  Akismet ,Negative
Blip.fm is undergoing maintenance.  http://blip.fm/,Negative
@yayfuckbuddies haha I would but you won't ,Negative
"Why is it that anytime that I plan what do, I get sick and all the plans go out the window. ",Negative
@rodrigo very grey morning ,Negative
feeling ill and sorry for myself ,Negative
o have too much on my mind and is trying to write it all down so maybe i can get some sleep before class...it's not really working ,Negative
@cufa Getting lots of dentist time myself at the moment. Very stressfull and sore  take it nice and easy for the rest of the day!,Negative
Coke Zero mobile site broken... on iPhone anyway...   http://twitpic.com/2y5xp,Negative
"&quot;Bruce Springsteen embarks on world tour.&quot; Apparently, Oz is on some other, unworldly planet ",Negative
Today I got2do shopping 4easter! &lt;3 Malachi xx owww I'm so sore too 2day ,Negative
Being grumpy. Abu Dhabi is so boring. There really is nothing to photograph and no one to go with ,Negative
"@kel_marshall tell me about it, had some mortgage quotes last sat. Going to be skint for the next 30 years. ",Negative
is hoping the posty delivers my pink tickets ,Negative
@rustyrockets do I sense a blog coming on?  Too bad I have to leave in like 10 mins   xxx,Negative
The house is one big mess. Everything is crammed in my bedroom while they do up the other rooms ,Negative
Not liking being back at work this morning ,Negative
"Argh, opened my crisps upside down.  I hate that. ",Negative
Feeling really really ill ,Negative
Blazing row with boy. Tantrums all round. Missed train and now standing on platform feeling guilty ,Negative
Don't have any hot water.... ,Negative
@eNiBeNi lol im sorry! love ya! stupid dating coach that makes me feel self-conscious about my hair ,Negative
@joenoia wass up lovely i anit show you no love yet... ,Negative
"Worst dream ever, and not my usual nightmare either. The worst part is its probably gonna come true ",Negative
pfff i want to go back to bed i feel horrible today ,Negative
I also want Easter Break / P‹¨«sklov! ,Negative
can't sleep and dunno why! ,Negative
Biking is hard ya'll ,Negative
@dougiemcfly morning  i'm really upset  my rabbit ran away last night  and the postman woke me up early  reply? ilu x.,Negative
off to the drs its too early ,Negative
man my internet is slow atm ,Negative
is looking at the gray sky. The sun has been stolen again ,Negative
has a very painful shoulder this morning ,Negative
4.52 am ... I'm 2 tired 2 think!!!!... Peace out!!!!... M... 5564583833755523.... 811... ,Negative
i will say it out loud - i miss you a-hole and your answers to my iPhone questions. now who will help me upgrade to 3.0? ,Negative
"My heart is abused with so many hurtful lies, and truths. I hate being sappy about these kind of things. I hate it ",Negative
so. fucking. bored. of. work ,Negative
Landed funny on my foot this morning while jumping down the stairs and I twisted it. Quite sore now.. ,Negative
in a taxi on the way to get pizza. bad traffic and headache. worst. ,Negative
"@XombieXS Of course. What aren't they remaking?    At least with Haley, I have a bit of hope.",Negative
I had a migraine and now I can't sleep. boo  ,Negative
"For some reason, I have a strong urge to draw illustrations for novel covers. ",Negative
"Prodigy were ace last night! Only managed a few hours sleep last night, not feeling myself today        Have a cool day guys.",Negative
has realised that this time it might actually be final ,Negative
having a horrible headache day and nose bleeding...awful feeling ,Negative
"just found that if I use Windows 7 to browse twitter.com, the firewall software will automatically turns off, and the PC hangs. ",Negative
Back to work with a bump!  The long weekend is definitely over ,Negative
"Curses, my yoghurt exploded in my bag on the way to work. Now everything smells like toffee ",Negative
"My heart is abused with so many hurtful lies and truths. I hate being sappy about these kind of things. I hate it  Gold for syf, k?",Negative
"ias awake, but has to go into school today ",Negative
"im lonely  keep me company! 22 female, california",Negative
in Genting now! But I now at gohtong jaya using com... ,Negative
@vishal_ud yeah got no choice.. 5am not to study.. 5 am to reach class on time for the paper   hows eco treating you?,Negative
@SLotH13 isliye call nahi kiya baad me..thinking ki ab to tu movie dekh raha hoga ,Negative
gloomy weather...again ,Negative
*sigh... gonna take a while to find all the files  argh,Negative
is sad that the march break is over ,Negative
@mileycyrus AWWW u seriously have the cutest dog Miley! Sorry your not with her now  Hope u get some sleep! xoxo,Negative
"QR + Veolia FAIL! Translink, the buses and trains don't align, so the early train is just as late as the  bus one hour later ",Negative
@crackcouture wow! that sounds fun! nah just going to melbourne for a couple of days unfortunately ,Negative
has tonsilitis on my birthday ,Negative
@jeffkang greeeeat but now i ate all my hard work away ,Negative
@EllenDeG ellen......... Do my messages not get to you.......  if you didn't notice i'm sad. I try so hard to communicate wif u,Negative
"Observe &amp; Report was premiering at the Chinese Theater I was driving by slowly but only saw the reporters &amp; red carpet, no stars ",Negative
Tried with smsjunction.com.. but got ODBC Driver errors.  ,Negative
@Ch0en huh?? Like what?? I didnt know? ,Negative
"I had plans today, and now I'm scared of you know, moving, for fear of teh boke  fml.",Negative
Just heard Eminem's new single. It's official. He fell off. : Just heard Eminem's new single. It's official. He fell off. ,Negative
A bit under the weather the last coupla days -- workouts have been low in energy. ,Negative
It's a nice day for once and Chibi and I are stuck at home waiting for a parcel ,Negative
@OfficialRandL where's the update? or have i missed something ,Negative
@ellisonrox awwww  but she will be on tomorrow @ 4. i will still watch her show even though you guys persecute me. are you far away? ,Negative
its the holidays and i still bloody insist on waking up at school times ,Negative
"Finger hurts, can't sleep even after my vicoden &amp; alcohol combo... ",Negative
"i fell tired, i want to sleep, but im almost done with some work, and i need to go to the bathroom ",Negative
is missing her roo and totally ready to be over this stupid sickness....arghhh ,Negative
@icedcoffee they end up back as read only ... and still the error persists. I cant add anything to the library now   so cant update my ...,Negative
@DelicatelyReal  I feel your pain,Negative
I NEED to post a video!!!!  But I'm stuck...,Negative
@nixpineda I miss youuu. ,Negative
penalty scored at Tynecastle. Still got beat though! ,Negative
"@duncn Revision, again.  Oh, and morning @itscammy!",Negative
Nobody likes Leatherhead. ,Negative
okay bbs &lt;3 does anyone know where i can get info on how night clubs in L.A. cost? i wanna rent one out next year please  I'll invite yall,Negative
has got combined ear and toothache and wants to rip her face off.  *stamps foot*,Negative
"@laratron alas, I have no Pimms ",Negative
"I don't think I like the Saw ride at Thorpe Park. The tv ad makes me feel sick, so goodness knows what the ride would do. ",Negative
just joined twitter and doesnt know anyone yet... ,Negative
"pfff, rearanging database ",Negative
is wishing he loved me ,Negative
@heidimontag The Hills episodes were so sad   PS. LOVE your name,Negative
Watching DJ Emir battle his computer for supreme ruler of the studio.  I think the computer is winning ,Negative
&quot;Flight of the Conchords&quot; suddenly disappeared from Spotify ,Negative
Kids up at the crack of dawn... I'm still full of cold. Bleh  Starting work... #stuckrecord,Negative
Naar Haddow. Racket mee! Wahey ,Negative
@breonna  why not saturday??,Negative
"For some reason I can't explain, I know St Peter won't call my name ",Negative
@marleyuk I think you spoke too soon - big black rain cloud charging towards town now ,Negative
and i didnt end up seeing it  bumma...some ppl are being a pain,Negative
is with the flu... ,Negative
isnt there any way we could update twitter through our cellphones ,Negative
"@vindiekins Aww, you're leaving me?  Just was hoping for input -- I have avatars in the RP thread on MTP. Torn on personality...",Negative
@krist0ph3r thats damn sad   hope things will be fine after gud lunch...,Negative
"@sinktoswim,  hopefully it will be!!",Negative
"just enabled ActiveSync on my Google Apps account, I can now sync my contacts and calendars over the net, but no mail as of yet ",Negative
in LOveeee &lt;3 and it hurts ,Negative
I hate being away from her... I cant sleep alone anymore ,Negative
Depressed. Our new app's Alpha 0.0.10 is now even more complex than our last app's version 9.5. I long for those  small dev teams days.  ,Negative
Currently watching &quot;Roommates&quot;. I miss the NYC!!! ,Negative
needs a hug ,Negative
Back at the office -     still only 3 days until another long weekend... ,Negative
@MsTyraC lol yea I thought about tht ..sowey  but thnx I have some rod ones sitting around&quot; orange my fav color just didn't kno how 2 use,Negative
Feeling blue...And almost everybody says that my jokes are bad. ,Negative
"waiting, waiting, waiting for a phone call that may mean I can actually sleep at night......but then again ",Negative
hate being here ,Negative
"@therealswizzz i guess graphic art didn't make the cut, huh? ",Negative
may hold off on hawk. Getting a job first might be a better idea... But i want it. ,Negative
"@jvmediadesign I have pic of bucket kitty!! but, I'll probably post it tomorrow now. means having to find cables and connections... ",Negative
"http://twitpic.com/2y65i - Snow, the guy I'm seeing car at work...lmao...he gonna kill me ",Negative
"@BonnieBix controlling own life not possible uni after graduation, when i start masters.  boohoo",Negative
having a major head ache!!!!  this sucks men! arrrrrrrg!,Negative
@mileycyrus http://twitpic.com/2xszg - Napping? At this point you may need a few of those. GMA is gonna come early. ,Negative
yes it is  and i got ripped off do not shop at WOW. !!!,Negative
"Slept badly.  Still feel like hell, but maybe not as bad as yesterday.  Why am I /always/ ill when I take time off work? ",Negative
"At work, and a little sick ",Negative
"its already 1 in the a.m. I need to sleep, especially since I have to be at school for 12 hours ",Negative
Beeeaaach. ,Negative
What a bad day! Need comfort drink - sipping on a mocha frap here at Starbucks with Tricia. So tired ,Negative
"What a day! So busy, my head hurts from thinking too much! Annnd tomorrow will be the same. Woe is me ",Negative
Has just realised he works with a bunch of racists. ,Negative
"@gerrycoe Hi Gerry, I'm in Dublin most of the time; college ",Negative
Tweet4Today: &quot;Have a limbo party while you are still supple enough to get under that bar&quot; .... Still??? ,Negative
@yayfuckbuddies what? I would!  And me horny too ,Negative
im hungryyyy   need more sushi,Negative
I really wish I had not bought the camera-less E62 that day when my 6680 went dead. I miss photographing little things. dSLR is too bulky ,Negative
@arhh_ I think I‹¨«ll end up going alone  But I will see it at some point...,Negative
"@skoop but those cause RSI too  RSI guides always tell to use two hands for shortcuts... Ah well, I wish you luck. Keep me posted please.",Negative
