"Watch for the fireworks, or gatecrash the party in ten minutes.",1
"Christ, Arty, watch your language.",-1
"My attitude on the block was, they know what they're there for, if they overstep the mark they know what to expect.",-1
"The Marine paused, as if to allow time for any of the three to speak out of turn.",0
We don't stand on ceremony in this house.,-1
"If one can speak of a vocal Achilles heel, then Miss Roocroft's is still her cloudy diction.",0
The news that oil prices had shot above forty dollars a barrel set alarm bells ringing in E C headquarters in Brussels.,0
It was asking for trouble especially if you wore glasses like him.,-1
"He reached the level of the bridge, swung his back to the wall, covering the ladder they had just used as Forster made for the door.",1
"He's bit and bridle, ball and chain, a rope to tether me like any other animal.",0
It's always been the bane of my life that you can eat your way through a tuckshop without gaining a pound while I only have to look at a picture of a cream cake to make the scales groan.,-1
Your link's on the blink.,-1
He realised that he'd opened up a can of worms.,-1
Only I had to carry the can for it.,-1
"I was terrified of him, but I found myself in a horrible Catch 22 situation.",-1
There were ominous dark clouds gathering overhead now and a chill wind.,-1
"There was a cloud on the horizon, however, which worried the Bradleys.",-1
"Still, there shouldn't be any need to let matters come to a head, not if you agree to be sensible and rectify your mistakes.",-1
"Come hell or high water, he'd always managed to get his mother a present.",1
"Everything will come out in the wash, and Flashman will deserve it all.",-1
"He was terribly sorry for her, being how she was, but supposed they all had their cross to bear, like Jazz being coloured, and Gary having Stalin for a father.",-1
"BettySinclair adopted a' cross that bridge when we come to it' attitude, which means that she wants the back door left open for a sell-out.",-1
Was this the crux of the matter?,0
It isn't always easy for anyone to get to the bottom of every detail of a bill er which refers to earlier legislation.,0
"When the going gets tough, where will the hostess retreat to?",-1
Soon the cat's back and the seal would be high and dry.,-1
He's in dire straits -- can't you see that?,-1
"After being left in the lurch like that, she'd probably have talked.",-1
So in fact he knew that he was known as the last resort,0
You heard it could be murder?,0
A necessary evil for patients like Christine Tweddle.,0
"I feel that once parents begin to become too aware of norms, they worry, and therefore unless a child is grossly out of sync, if you like, with their peers, I wouldn't say it would matter, but yes, one would expect a three year old to be talking at one extreme.",0
"If we go to any local government official and talk to him about local government finance and how the council tax might work, he will say that it is nonsense and a case of trying to muddle through and paper over the cracks simply to make the package a little more presentable for electoral purposes.",-1
Always pass the buck.,-1
But I am in a pickle when I get one.,-1
There's one thing about junk food -- it gives you a quick fix of carbohydrates and sugar.,1
Newspaper staff put on a brave face.,1
Saved by the bell.,0
Take care not to scratch the surface on plastic baths.,0
Heavy dependence on sponsorship and arts council cash could spell trouble as the recession hits arts budgets.,-1
This too may merely serve to let the situation spiral out of control.,0
"And never forget, it's an away match, and we're on a sticky wicket.",1
We're not trying to stir up a hornet 's nest but we do want to let everyone know what we're trying to achieve.,1
Runcorn bid to stop the rot.,0
"Maths is absolutely the fundamental stumbling block, isn't it, in a sense?",0
But I think it's take the bull by the horns,1
They always take the easy way out.,0
"Just like the tar baby, eh?",0
The launch day saw a few teething problems.,-1
"Though their functions were only 200 yards apart, the thorny issue of who will attend the royal wedding has caused a huge gulf between them.",-1
It is inappropriate simply to throw money at these problems in the hope that they will be consequently solved.,-1
They were quick to spot the first ripples of concern which have surged into a tide over the past year.,-1
"Hearthwares shall come, in case we need to fight our way out of some tight spot.",1
"Brothers and sisters, the Maxwell scandal was only the tip of the iceberg.",1
It would be' an unmitigated disaster' and a course the Government would never follow.,-1
Voice over Oxford's uphill battle against relegation continues tomorrow at Barnsley.,1
There will be no justice and no liberation until the vicious circle is broken and the tyranny of the family is smashed.,0
The Boozebuster went off without a hitch.,0
I'll batten down the hatches.,1
"It was a calculated risk to take a man without forensic experience, but we were looking for a manager primarily.",-1
In addition it was to be hoped that Max could come up with some fairly definite cause of death; and it was even possible (if only just) that the surgeon might throw caution to the wind for once and volunteer a tentative approximation of the time it had actually happened.,1
"Because when you do run across the road, you get to the other side, and you're thinking, good gracious, that was a close shave, I'll have to sit down for a minute, I think I'll have a cup of coffee or something.",1
Or do you wait till they tire of the taunting and go to release the victim when the coast is clear?,-1
"Parents have been selected to become erm, relatively insensitive to signs of distress in the offspring, because erm, as where they cry wolf all the time, and as a result, erm, parents don't take crying as seriously in children as they do in adults.",0
Not everyone yearns to dice with death.,-1
"You need the help I can give you because if you unknowingly make a false move or fail to react promptly because you're not sure what to do, your daughter will be dispensed with as being too risky a property.",-1
"But now, in her present jittery, restless mood, it seemed fraught with danger.",-1
Government can hang on to its defence of corporal punishment only by a hair 's breadth.,-1
"But here and there some found action on this very camp, and didn't live to tell the tale",-1
"For more information, and a free booklet called' Look Before You Leap',",0
"We're on the edge of what we call a no go area, if we try to sail any closer to the wind the boat will come upright, the sail will flap and we'll slow down and stop and so the best we can make either side of the no go area is known as a beat.",-1
"Still, I admit he seems to be able to keep out of harm 's way.",1
A sudden reckless urge to play with fire made her deliberately provoke him.,-1
"If you believe in a drogue, or sea-anchor, up-hook, scratch-in, and rig one, then ride it out and ride with it and tell me when you sight London Bridge.",0
We know employees are being blackmailed with their jobs to risk life and limb so employers can make a fat profit at our expense.,-1
"Sharpe, his message in safe hands, was free to return and watch the French.",0
So it's best just to be er on the safe side.,-1
"The first type had power, and safety in numbers.",1
Russia and Ukraine sail close to the wind on Black Sea fleet.,1
It's her small child who is at stake.,-1
Now if he'd just take cover and place some well-aimed bursts with his blaster.,-1
Watch your step.,0
Possibly his mother had fallen asleep at the wheel.,0
Forty winks.,0
Then the two cups of decaff before you hit the sack.,0
"The Seychelles lie in the middle of the Indian Ocean, just a few degrees south of the equator.",0
She returned to bed and went out like a light.,0
"But tonight they were ready to drop, must sleep.",0
Your mother used to sleep like a log.,0
"Ye gods, even when he is awake all he ever says is let's sleep on it.",-1
I did not sleep a wink last night for worrying about you and if you are alright.,-1
"Do you make love with your business partner and, to prove I still have my humour, is he your sleeping partner?",1
The Oxford West and Abingdon seat is likely to be a neck-and-neck sprint to the finish between the Tories and the Liberal Democrats with Labour a more spirited also-ran.,1
Back to square one again Shel.,-1
There now let's put this in the bag.,0
"And if you ever have word for me that may bear fruit, come and ask entry to me wherever I am.",0
The Dalek Killer's led us up a blind alley.,0
"The best-selling sexually explicit blockbuster phenomenon is to do with money, nothing to do with literature.",-1
In similar fashion the bottom fell out of the illustrious 1817 sovereign market in the mid-1970s when investors realised that they were paying 50 per cent over the melt price for a coin minted in millions.,0
Plant says the act'll bring the house down.,1
He looked like the petrol-soaked wreck of a swan come to grief in a polluted river.,0
From what I've heard he's come up in the world since he went to work for Christian Timms.,1
Two goals from Wayne Biggins kept Stoke on course for the Third Division title with a 3-0 home win over Darlington.,0
It all but sunk Pompey and put United on the crest of the wave.,1
"Cut your losses, Woolley.",0
"And talking of police, it's a dead cert that the very day a Neighbourhood Watch leaflet arrives, detailing all the recent burglaries.",-1
"As theories go, that's a dead duck.",-1
"She's dead in the water, and out of range of our conventional rescue forces.",-1
"Draper says, the dice are loaded against the parents.",0
It's all downhill from now on.,-1
Two graduates of Manchester University draw a blank at the job centre.,-1
And fall flat on your face?',-1
There is no connection between it and my son's fall from grace as I'm sure you will understand.,-1
"I don't, I think it was just a flash in the pan.",1
And she passed with flying colours,1
"Oxford University's Matthew Syed has got off to a flying start in the Olympic Qualifying tournament in Italy, winning both his opening matches.",1
"One was that, since she was on a fool 's errand anyway, she wasn't going to dress up for it.",-1
But the French auction house has evidently decided to keep its foot in the door of this potentially lucrative market.,0
"This month, try to get a foothold on freedom.",1
But I'll tell you who Evans has elected front runner.,0
"However, if you think your anger is going to get the better of you, then you'd better be realistic and responsible.",0
"When master-manufacturers talked of the danger of communism which lurked behind any limitation of the absolute right of employers to hire and fire at will, they meant not social revolution but merely that the right of property and the right of domination were indistinguishable, and a bourgeois society must go to the dogs once interference with property rights was permitted.",-1
Oh go up in smoke,-1
You've got it made if only you'd realise it.,1
"The animal was tethered in the byre, its hugely muscled body down on its knees like a sacred beast from Indian mythology.",1
President-elect Clinton takes office in January after a landslide victory over Bush earlier this month.,1
The young members section has come on in leaps and bounds in the last few years.,1
She'd live to fight another day.,1
It sounds like the Fire Service has come a long way from the early years.,1
The insurance business cycle is also at a low ebb.,-1
I'm not fighting anybody just because they've decided to make a comeback.,0
"At this point, technique becomes personal preference, you can either make the cut in the stock first and then prepare the bud for insertion.",0
She was determined to make a go of this new house,1
"To put that off, she needed to make headway that would be noticed in the real world.",1
"With six shoes under 37, Diadora is likely to make inroads into the budget end of the market.",1
"They're a safe investment, but in love you can make a killing overnight.",1
This was make or break.,1
"That, she thought, will be the moment of truth.",1
Twenty years of police service had convinced him that Murphy 's law applied especially to police operations,0
We're not you know we're not getting anywhere.,0
Nothing succeeds like success and it applies perfectly to the Sainsbury family,1
"For a moment, she was looking directly out of the picture.",0
It is only through my imaginative shuffling of the aces that we are able to stay ahead of the pack.,1
Well pack it in both of you.,0
Do I pass muster?,0
Californians are outsiders over half have travelled thousands of miles for a place in the sun.,0
"But tomorrow never happens and, worse, the wife does the one thing absolutely guaranteed to put the kibosh on the whole matter.",-1
"Inflation seemed like a pyrrhic victory, almost a tease.",-1
A proper rags to riches saga.,1
I opened my eyes to the sun riding high over Fair Hill.,0
I'm sure your spirits will rise to the occasion.,1
Not only does it meet his own policy expectations but it does so in language supplied by Mr Greenspan in congressional testimony which would allow Mr Greenspan to run rings around his Administration critics.,1
"She grabbed Steve's sleeve, their eyes in unison watched the ball sail through the air and high over the net.",1
Fraser Digby was trying to save the day when he gave away a penalty,-1
We sink or swim together.,1
"You know, sky 's the limit with this.",0
The video for the smash hit Walking On Broken Glass.,0
"As the season draws to a thrilling climax, with Swansea and Llanelli both bearing down on a possible league and cup double, Pontypridd and Newport get their chance to throw a spanner in the works at the Bank Holiday back-to-back Schweppes Cup semi-finals at the Cardiff Arms Park.",0
I don't think they will throw in the towel as they did against Pontypool last year.,1
"He was like that, always had to be top dog.",-1
The newly-married couple on the up and up.,1
Little big man shows his stature Ian Ridley watches the champion weather the storm with mixture of shots to mount a spirited defence,1
Win-win describes one of three possible outcomes from a transaction between people.,1
"In the spring of 1956 both London and Washington decided that all they could do for the moment was to allow the Aswan offer to "" wither on the vine "".",0
"He used a wooden spoon to stir the mixture, whistling softly.",1
I hope she doesn't throw the empty glass out into the void to follow its contents; pity the hapless passer-by under that little bolt from the blue.,-1
Then I got a phone call out of the blue from Mandy the next morning.,0
Mrs Friar's jaw dropped.,0
"Good God, he thought, I should like to do something that would really make her jump out of her skin for once.",0
"It won't knock your socks off, but any new species of parrot is pretty exciting.",1
"But they were some well on, lo and behold, could open the door two or three minutes late.",0
"Indeed, there is a tint of punk rock as in a couple of places and this will raise eyebrows vocalist Billy Nicholson sounds like the dreaded John Lydon.",0
"John was standing rooted to the spot, his expression stony.",-1
"If you're still not convinced, seeing is believing.",0
"Manville stopped dead in his tracks, whirling to confront the guard.",1
"What he actually wanted to say was, I'm struck dumb with love.",1
"I can't believe it, wonders will never cease.",0
"And as for you, Fiona, words fail me.",-1
"If a person were to announce to a policeman that he was about to go to the house of his sworn enemy and beat the living daylights out of him, it would not make sense if the law were that the policeman had to follow the suspect to the locus in quo and only then arrest him.",-1
Elves and Men had come to blows in the past and might do so again.,0
"The woman has had to fight tooth and nail, probably, and work much harder, to get at an equal level with the man, so I would suspect that I'm getting value for and quality there by going for the woman.",1
Without it there could be a free for all and if abolition goes through the employers may well find themselves having to resort to some form of cooperative or wages club in its place.,1
Officers at Darlington Borough Council say the gloves are off in the battle for compensation over the town's 12m Dolphin Centre sports complex.,-1
Combination techniques between two adversaries are pretty much tit for tat.,0
Southwold are up in arms with it.,-1
"Poor man was through the wars, wasn't he?",-1
"You've been in the wars rather, haven't you?",0
"It is, and no doubt will remain, a moot point whether, in these events, the old parliaments were abolished and replaced by novel creations, or whether a pre-existing parliament was merely renamed.",0
"I always seem to, I think we, we were always at Stanford Hall that we must, it was a must that we have a good programme because if somebody comes and there's nothing doing, they think well.",1
The European parliament is at odds with the Commission and member states over the draft directive covering working conditions for employees sent to another EC country under contract to provide a specific service.,0
They are not after an olive branch.,-1
"She wanted to go home, but it was out of the question.",0
"Over my dead body,' Mitch stormed.",-1
Are you trying to pick a fight?,-1
"After all, we're trying to pick holes in it.",-1
"He has not given up the running battle between them over the question of form, which started out with his victory on accommodation.",1
"I have constructed a kitchen out of flatpacks with only one minor nervous breakdown and one remarkable shouting match involving my wife, her mother, myself and how a length of pine beading ought to be attached to several wall cupboards.",1
We could easily quite often sit on the fence and say the sun may come out or it may stay cloudy all day.,0
But I don't want to split hairs.,0
It's water under the bridge now.,0
We have to wipe the slate clean and start all over again.,0
A smalltime crook who got caught in the crossfire when I was working on a story a couple of years ago.,-1
"Their mission was less ambitious than the day before, just to clear the air over the battlefield.",1
"Last night, you were dead set against the idea.",-1
"Are you playing devil 's advocate, by any chance?",-1
"I'll give you where's the kid... she's your daughter, Roy Ryan, and you fought hammer and tongs to marry her mother.",0
"Even now her husband's dead, he's not willing to let bygones be bygones.",-1
"Though he never forgave me, or my mother for having helped me, both into his world and out of it, he was sufficiently my father to let sleeping dogs lie.",0
For almost 18 months Margaret Thatcher and Nigel Lawson have been at loggerheads over sterling.,-1
If he had known what fate lay in store for his beloved Boks perhaps State President F.W. de Klerk would have decided against holding a midweek reception for the three teams about to lock horns for the supremacy of the Southern Hemisphere.,-1
"Between him and the famous pathologist now arriving, there was no love lost.",-1
It is an absolute red herring and they are just trying to make a mountain out of a molehill.,-1
His production of Mrs Warren's Profession for the National Theatre in 1971 steered cunningly clear of melodrama; his Much Ado About Nothing for the Royal Shakespeare Company in 1971 featured white parasols and sun-dappled lawns that seemed to evoke the world of Turgenev.,0
So the order's on so I've got to try and argue the toss with her.,0
"We tricked them into holding fire until we were about a mile out, then all hell broke loose.",-1
Once again the battle lines are drawn.,-1
"His officer had recommended him, noticing he was not like everyone else, that he never buckled, and, in life's battle of wills, could stare down any enemy, overcome any weakness.",1
The real bone of contention as if you didn't know is money.,-1
So Barry Brittlebank has a bone to pick with my grammar.,-1
Last night's developments came just 24 hours after today revealed how Diana had agreed a secret pact with Charles to bury the hatchet for the sake of appearances.,-1
"Resisting the temptation to call his bluff by pretending someone was with her, she asked how he had got on in Glasgow.",0
Everyone ought to be up in arms about it.,-1
Why don't you guys get off my back?,-1
"Donald and Jean had disappeared and Mary was in a black mood, striding along and making old Donald gasp.",-1
No longer are my positive and negative leads just hanging free about to blow a fuse or allow my personal electricity to seep away.,1
I'm so cheesed off with you lot can't we do anything about it?,-1
"Who's offside, who's offside for crying out loud?",-1
But er you know used to cut it out of er big chunks.,0
"Little kids eat you alive, they want so much physically and emotionally.",-1
"All right, all right, no need to get your knickers in a twist.",0
"But vegetarianism is purely a matter of choice and there's no people that harp on about you shouldn't eat meat, get on my nerves.",-1
"Give it a rest, Jack.",0
"However, one party source said: The gloves are off.",1
"Mrs Mangle would be mortified, Harold horrified... and Scott would go spare.",0
"Once that happens, according to the Meat and Livestock Commission, the floodgates will open and prices will go through the roof.",1
"Most have been exterminated, and good riddance to them.",-1
Joe thought it was wiser to help her get up and fight her hard luck than to harp on it.,0
And people can also get pretty hot under the collar on Central Weekend.,-1
"Conversely, you'll kick yourself if you waste your energy on a petty distraction just because it's a point of pride.",-1
"I was going to make a song and dance when we got the 100th subscriber, but 98's near enough.",0
"Usually she flashed back with a Mind Your Own Business, if anyone asked her a question.",-1
He appears to have a quick temper and uses his hands continually when he speaks.,-1
It made her want to rant and rave and kick out at something - preferably him.,-1
She was ready to scream blue murder when the flap landed on her tender slit.,-1
Matilda was also beginning to see red.,-1
"He held his temper on a pretty short fuse, and it was as liable to explode in the face of a headmaster as in that of a dustman.",-1
Their steamed up windows excited George.,1
It's a subject that makes my blood boil and disappointments have left me a blister short of swearing.,-1
"Surely a barber didn't hold his client in this way, was he perhaps going too far.",-1
Pills take the biscuit.,-1
"That hadn't been the last straw, far from it.",-1
"Well, well, well, another humanoid to try my patience.",1
From July onwards the town of Whaddon had waited with bated breath.,1
She was a bundle of nerves.,-1
"Like a cat on hot bricks, ain't she?",-1
"Yeah, it's not good to hold your breath for too long, mind.",1
"Consequently, some doctors believe that ignorance is bliss.",0
"He longed for action, yearned to be trusted with high responsibilities, to undertake prodigious feats requiring a cool head, a stout heart and nerves of steel.",1
He woke with pins and needles in his foot and Lee poking him.,-1
I'm scared stiff I'm going to lose touch with my children.,-1
"Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.",0
"Early in the 1970s, the BBC Horizon film' Joey', based on the book' Tongue Tied', a true life autobiography by Joey Deacon about his life in a mental hospital.",0
"He also gives us a measured degree of self doubt mixed with evasiveness and a realistic progression from a young, ambitious eager beaver on the music hall circuit to a very old man languishing with his memories in Switzerland.",-1
I was on the edge of my seat for most of the time but nobody could deny we deserved this result.,1
The fans at fever pitch.,1
All this when her only motivation was to go the extra mile under all circumstances.,0
"Hold your horses, Mrs Parvis.",0
He was raring to go.,1
Wimbledon had been expected to bear the brunt of the FA's displeasure because of their past record.,-1
You are beside yourself.,-1
"Mind, I get bored to tears with doing this every damn day.",-1
And you still have a chip on your shoulder.,-1
Male speaker It's a bit close to home.,-1
"If the unholy alliance in favour of the National Curriculum is likely to come apart at the seams over the issue of resource, so also, given the very different aspirations of those who support its introduction, there is likely to be a parting of the ways over principles.",-1
"When Lucy suggested a quick drink, Jay was cut to the quick and described herself, with sparse and ironic regret, as working late.",-1
So what's changed?' Deep down he knew.,1
"Alyssia watched from the sidelines, feeling like a fish out of water, watching Piers from under her lashes.",1
Maybe this was in a fit of pique when the relationship was down rather than up.,-1
"'OK, A apple,' said Rufus, conscious of his Freudian slip.",0
Might get it out of your system.,1
I don't think you should let yourself get worked up like that.,-1
But he was a tough boy and he determined not to go to pieces.,1
I can fight for whatever I want and I'm hard as nails.,1
"Sam was obviously head over heels in love with is new bride, and Martha was clearly content.",1
"How did Andres Valenzuela get sucked in, and what prompted his change of heart?",0
Paul didn't keep a stiff upper lip because that was the way that he thought that Christians should behave.,0
"Look on the bright side, you're braver than I was.",1
"When the band strikes up, when you start up that village and folk cheer, there is a big lump in your throat, and that is when you are paid back.",1
Vic reads this article with mixed feelings.,0
"No hard feelings, I can understand your concern.",0
Has Richard put your nose out of joint?,0
He's as pleased as Punch about it.,1
"The only person that didn't was Fish, who had to save face and went on claiming it was true.",-1
"I'll always have a soft spot for Wigan, my memories of 1984-85 are priceless.",1
Body language can speak volumes on these occasions.,0
Others have behavioural problems and need to let off steam in a safe and controlled setting.,1
And the brothers who are getting all steamed up about their driving test.,-1
In a stew?,-1
So swallow your pride and don't make an enemy of your own child.,-1
Otley put his arm round my shoulders as we made our way to Claro and began to whisper sweet nothings.,1
"She was not going to dig up ancient grievances or remind Gloria of days gone by, when she used to come into the Watermen with half a dozen different gentlemen-friends in tow or, which was even worse, unaccompanied and on the look-out for a lonely man who might take a fancy to her.",1
"He'll be on tenterhooks the whole time, and muttering to the parents things.",0
But if you were' with it' you watched the Saturday pop show Thank Your Lucky Stars which was hosted by Brian Matthew.,0
And they both think the world of Heather.,1
Prince Michael of Kent has launched a thinly veiled attack on freeloading members of the royal family.,-1
The idea makes me feel weak at the knees.,-1
"Mike was wearing a jester's outfit with bells on, one leg red and the other leg yellow.",0
Chill out with winter fashion.,0
I was in my element.,1
"If you are just happy to dream, feast your eyes on this selection of motoring marvels, as seen through the eyes of our motoring correspondent, Peter Jones.",1
The dog hunt is in full swing on a fresh scent.,1
"On a good day, it only takes a glimpse of blue sky or a tree in blossom to make me feel full of the joys of spring and in love with life",1
"So to meself I sey, where shall I have a ball?",0
I think. you really ought to let your hair down and become one horny bitch.,1
"But old Walter, he was such a jolly soul-so bright, and loud, and down-to-earth, so much the life and soul of the party. Not at all my idea of a writer.",0
Tonight we're going to paint the town red.,-1
The overiding feeling among local people is one of relief that the party is over.,0
"It's all right, I'm only pulling your leg.",1
Pull the other one.,0
They always saw his jokes before he got to the punch line.,1
"I get a bit dizzy again and have to take it easy, so what I do is I walk with one arm against the shop windows.",0
Gispy Fiddler put Jonjo on cloud nine with a Royal Ascot win two years ago and was having his first run for almost a year when shaping well behind Bit Of A Lark at Haydock.,1
When I left you last night you were positively down in the dumps.,-1
"Jesus ain't arf depressed at seeing his children down in the mouth, me deario.",1
"There was a tall muscular man of about his own age standing naked before him, grinning from ear to ear.",0
She turned to see a very large handsome man holding out a cardigan and grinning like a Cheshire cat.,1
He had to make his own terms. Ten years later Burton would have been as happy as Larry.,1
In the evening the surround tops flamed red in the rays of the setting sun and cheerful singing emanated from the tent of our happy go lucky band of sherpas,1
But my heart sinks within me.,-1
If they jump for joy today hold off until they sober up again.,-1
It is pleasing that there is a large degree of support for the Southern fire station as I said it was music to my ears.,1
I was certain that from now I would never look back.,1
"Oh, Mother is over the moon with him, but I'm not, Peggy.",-1
"He had landed a contract as pleased as Punch, and I made a feast for his friends.",1
"The old lady was in raptures over him, however.",1
But Leonora was in seventh heaven.,1
Oh I said I'm thrilled to bits with that.,1
We were all tickled pink.,1
"It was a bit of a shock, you see, coming back and finding everyone had moved out, the happiest time of your life just a pile of rubble.",0
People who believe in the ancient chinese art of Chi-Dynamics say it'll make you feel on top of the world.,1
"He understood now all those clichs about hearts singing, feeling ten feet high, walking on air, cloud nine.",0
You can bet your bottom dollar some teams would go bananas on that.,-1
The company is regarded as a corporate basket case that would no longer exist if it were subjected to the normal commercial disciplines faced by all its foreign competitors.,-1
He had even heard himself referred to as not all there.,-1
I'd go nuts.,-1
"You're absolutely off your rocker, Dot.",-1
"Poor Loopy Lil, she had a screw loose.",-1
"Perhaps that was why people who talked to themselves usually had an abstracted smile - they had accepted they were stark raving mad, loony tunes, round the twist.",0
"Now she comes to a decision whatever the cost and there is a cost, she's gon na have to eat humble pie, how are they gon na receive her when she goes back.",1
It's a Freudian slip isn't it really?,0
So swallow your pride and don't make an enemy of your own child.,0
"The conscious use of analogy, metaphor, playing a hunch, brainstorming, sheer chance, trial and error or heuristics are the stuff of the think tank, where lively minds, well versed in vertical thinking, strike imaginative sparks one from another.",1
"In Oslo yesterday, diplomats warned that the Nobel committee had a reputation for security and the leaked forecasts might prove wide of the mark.",-1
"As long as we bow and scrape to the descendants of an obscure family of German princelings, that is exactly what we will remain.",-1
"For the great majority, the industrial co-operative is just not the done thing.",-1
Anyone who tries to gatecrash will be turned away.,-1
Watch your language.,-1
But Charlton was quick to squash any suggestion his players overstep the mark physically.,-1
"I don't want to speak out of turn, of course.",-1
They should not stand on ceremony and overtly assert their authority.,0
"Derry's achilles heel so far in the current campaign has been a lacklustre, inconstant midfield.",-1
Can't put the handbrake on and sit on your hands with the alarm bells ringing because a babuska's on her way home with her son-in-law's dinner.,0
It's just plain asking for trouble.,-1
I managed to get a spot with my back to the wall.,0
"While at Bradford in 1911, Mr. Spencer had been a pioneer with trolleybus development and with his permission, the Associated Equipment Company (another UndergrounD Group subsidiary), demonstrated a single deck trolleybus of quite modern appearance for the time, somewhere on the South Metropolitan system during 1922, presumably with one trolley on the wire and towing a ball and chain",0
The blasted thing's on the blink again.,-1
"But you can't have missed this can of worms, even from a foot deep of sand.",0
Making me carry the can.,-1
There is a crystal clear Catch 22 situation here.,0
"Great, round clouds rolled slowly across the sky like whales and a chill wind slapped their faces as they clattered along the pavement to Angelo's Cafe.",0
And that wasn't the only dark cloud on the horizon.,-1
"Matters did not, however, come to a head until the war had ended.",0
"She'd come this far to say her piece and say it she would, come hell or high water.",-1
Angry Fry vowed to take Barnet to an industrial tribunal for unfair dismissal -- promising that the story of his stormy relationship with Flashman would' all come out in the wash.,-1
You must regard us as a cross to bear.,0
But Ms McIlroy grasped the nub and crux of the matter.,1
All I want to do is get to the bottom of this.,1
"As they say, when the going gets tough, the tough gets going.",1
When Matt married Inez I was left high and dry.,-1
"Everton, to put it bluntly, are in dire straits.",-1
I wouldn't leave her in the lurch.,1
And that was the extreme last resort.,0
"There was going to be murder before the night was through, and I had to get clear.",1
"For rock climbers abseiling is often seen as a necessary evil, only because belays are often flimsy and safety ropes never used.",0
Tim and I are just simply out of sync at the moment.,-1
As Chief Whip he has managed to paper over the cracks in the back benches and maintain a united front behind the Prime Minister.,0
"If a complaint arises, it declines to pass the buck to tour operators, hotels or airlines.",1
"There are no quick fixes, and I will not be indulging in any quick fix.",-1
"Meanwhile, Llandundo put on a brave face yesterday and struggled to get back to normal after last week's devastating floods.",1
"So far, research into psychoneuroimmunology has done no more than scratch the surface of this potentially important topic.",1
"On the other hand, some contacts with Hollywood spell trouble.",-1
"It is happening with many other crimes, as crime figures spiral out of control.",-1
Cricketer Ian's on a sticky wicket.,-1
"Although White managed to stop the rot after the restart, taking frame 14 with a clearance of 43.",1
It's the hymns that are the great stumbling block.,-1
I think you have to take the bull by the horns don't you?,-1
The temptation to take the easy way out was well-nigh irresistible with youngsters who had failed to make their way.,-1
I'm the tar baby.,-1
"They blame budgetary pressures, persistent teething problems, and cost overruns.",-1
Referring back to that list of priorities led me to address this thorny issue once more.,0
Other UN agencies started to throw money at the problems of the territories.,0
It does not include casual payments given as a present or to help to tide over temporary difficulties.,0
You're in a tight spot.,-1
"However, the hydra's material manifestation was only the tip of the iceberg.",0
Lotus was slightly out and the 80 was an unmitigated disaster.,-1
Mr Kravchuk and his government face an uphill battle to push the arms treaties through parliament.,0
"He was left behind, trapped in a vicious circle of addiction, thieving and violence.",-1
Everything had gone without a hitch.,1
We have had to batten down the hatches.,-1
A calculated risk.,0
"Their combination of styles can lead to blandness occasionally, but when the Circus throw caution to the wind they can be both powerful and inventive.",1
"Bit of a close shave, that.",0
"And, once you're there, stay absolutely quiet -- take slow, calm, soft breaths and don't move an inch until you are sure that the coast is clear.",1
"Cry Wolf situation?, asked Bunker after a long pause.",0
John Hill says he started racing with a ski boat and then when the engines got bigger he had to have a go at powerboating which he really enjoys... and what of the danger... the dance with water is a dice with death..,-1
"Black clouds were rolling up over the forest to his right, which now looked hostile, as though it were waiting for him to make a false move; to tall perhaps, so that it could advance and swallow him, like a wild animal.",0
"It was a scene of joy and terror, it was fraught with danger, it was wild with possibilities.",1
"At 5 6 and 9 stone, Hanif was the slightest of all postwar Test leaders, beating Hassett by a hair 's breadth.",0
"Instead of getting hysterical over the remote possibility of gutter-level heroin addiction, we have to contemplate something almost as hard and much more likely -- that our children will sample what's available and live to tell the tale.",-1
Look before you leap is a maxim impulsive people fail to follow.,-1
It wont become a no go area and the youths involved know it.,0
I wasn't as convinced as Malpass that Nevil was out of harm 's way.,-1
"Those who play with fire, however archly, must expect to get their fingers burnt once in a while, and when ironic lyrics are allied to questionable public utterances and clearly provocative imagery, then it is reasonable to question the man's motives and intentions.",-1
"This meant that Crawford would ride it out, appearing from under the water.",1
"Here was somebody who had brought the art of skulduggery to the highest point of perfection, somebody, moreover, who was willing to risk life and limb in pursuit of her calling.",1
I hope they're in safe hands.,1
"But just to be on the safe side, we're taking the Coal Board to court.",1
Safety in numbers was an illusion.,0
"With his own property, it was perhaps easier too for a baron to take risks or sail close to the wind.",-1
"And, of course, there is the moral issue at stake.",-1
"I didn't so much take cover in the underbrush, I collided with it.",0
Better watch your step with him.,-1
You've already had one long journey today and I'd rather you didn't fall asleep at the wheel.,-1
"I'm supposed to be resting, but after I'd had forty winks, I felt a lot better, so I toddled over here.",1
"When they do, they hit the sack for marathon love-making sessions, that's once Bill's made the bed.",1
Or you can do absolutely nothing but lie in the sun in the garden and tan.,-1
See when I go down to John's now I'm out like a light there.,0
"For, to conceal the fact that in her utter astonishment she was looking ready to drop, Naylor moved his chair closer to her and drew her attention by planting a light and loving kiss on her cheek.",1
"I sleep like a log, a clear conscience.",1
Better sleep on it.,-1
"If, however, there is a constant flow of parasites from an infected sleeping partner, say, then previous sensitization will be unable to prevent further infection.",0
A key ingredient in his rise from a minor counties' also-ran to England strike bowler was a brief coaching session with the Dennis Lillee.,1
"Then back to square one, right?",0
